delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.7,1000,expected,196,10,1,space,0.3604702,None,300,1,[1.252058500002022],[1.2520720000029542],1,10,22,5,331.2292962,,331.2155031,331.2292962,332.230417,332.230417,332.230417,332.5975828,space,0.3604702,None,332.5985587,333.2975028,333.6116272,333.5967024,333.5978527,333.6116272,333.6116272,333.6116272,334.864109,300,1,[1.252058500002022],[1.2520720000029542],P1,1,2025-11-14_11h38.40.116,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0554
0.4,400,unexp,197,11,1,space,0.296535,None,600,1,[1.5511275999888312],[1.5511404999997467],1,11,23,1,334.8795511,,334.8645973,334.8795511,335.8640437,335.8640437,335.8796413,336.1658664,space,0.296535,None,336.1679544,336.5810814,336.9124682,336.8822503,336.8833493,336.9124682,336.9124682,336.9124682,338.4640091,600,1,[1.5511275999888312],[1.5511404999997467],P1,1,2025-11-14_11h38.40.117,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0555
0.7,1000,expected,198,0,2,space,9.0234786,None,500,1,[1.6572608000133187],[1.6572729000035906],2,0,24,8,338.4802286,,338.4643021,338.4802286,339.4806471,339.4806471,339.4806471,348.5151641,space,9.0234786,None,348.5173379,349.2301098,349.5591721,349.5316461,349.5328507,349.5591721,349.5591721,349.5591721,351.216968,500,1,[1.6572608000133187],[1.6572729000035906],P1,1,2025-11-14_11h38.40.118,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0556
0.1,1000,expected,199,1,2,space,2.8394483,None,300,1,[1.6916873000009218],[1.691706300000078],2,1,25,3,351.2292313,,351.2173758,351.2292313,352.2300316,352.2300316,352.2300316,355.0815261,space,2.8394483,None,355.0825039,355.1960507,355.5223165,355.4961897,355.4974588,355.5223165,355.5223165,355.5223165,357.214759,300,1,[1.6916873000009218],[1.691706300000078],P1,1,2025-11-14_11h38.40.119,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0557
0.4,1000,expected,200,2,2,space,0.5606026,None,400,1,[2.390604100000928],[2.390617299999576],2,2,26,10,357.2304963,,357.2154833,357.2304963,358.230256,358.230256,358.230256,358.7983054,space,0.5606026,None,358.8001714,359.2132095,359.5397433,359.5122485,359.5133874,359.5397433,359.5397433,359.5397433,361.9308597,400,1,[2.390604100000928],[2.390617299999576],P1,1,2025-11-14_11h38.40.120,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0558
0.1,1000,expected,201,3,2,space,0.2938781,None,300,1,[2.535154199998942],[2.5351766999956453],2,3,27,6,361.9459358,,361.9312937,361.9459358,362.9302533,362.9302533,362.9467287,363.2313873,space,0.2938781,None,363.2323862,363.3462895,363.6635031,363.6483292,363.649095,363.6635031,363.6635031,363.6635031,366.1997081,300,1,[2.535154199998942],[2.5351766999956453],P1,1,2025-11-14_11h38.40.121,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0559
0.7,1000,expected,202,4,2,space,58.6571259,None,300,1,[1.907127300000866],[1.9071389000018826],2,4,28,5,366.2127596,,366.2002386,366.2127596,367.2127629,367.2127629,367.2127629,425.8801538,space,58.6571259,None,425.8811581,426.5958686,426.9073989,426.8931682,426.8942308,426.9073989,426.9073989,426.9073989,428.8148869,300,1,[1.907127300000866],[1.9071389000018826],P1,1,2025-11-14_11h38.40.122,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0560
0.7,1000,expected,203,5,2,space,0.7007342,None,300,1,[1.4200268999993568],[1.4200397999957204],2,5,29,11,428.8290583,,428.8154762,428.8290583,429.8292776,429.8292776,429.8292776,430.5475982,space,0.7007342,None,430.5485842,431.2632213,431.5761071,431.5601183,431.5608788,431.5761071,431.5761071,431.5761071,432.9965987,300,1,[1.4200268999993568],[1.4200397999957204],P1,1,2025-11-14_11h38.40.123,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0561
0.4,400,unexp,204,6,2,space,0.3831272,None,400,1,[1.054006100006518],[1.0540187000005972],2,6,30,1,433.0122004,,432.9969698,433.0122004,433.9961765,433.9961765,434.0130203,434.3799473,space,0.3831272,None,434.3809978,434.7790399,435.0930939,435.0798436,435.080614,435.0930939,435.0930939,435.0930939,436.1475611,400,1,[1.054006100006518],[1.0540187000005972],P1,1,2025-11-14_11h38.40.124,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0562
0.7,400,unexp,205,7,2,space,0.2146094,None,700,1,[1.0190757999953348],[1.0190835999965202],2,7,31,2,436.1622812,,436.1479757,436.1622812,437.1625475,437.1625475,437.1625475,437.3796149,space,0.2146094,None,437.3806306,438.0795549,438.4100688,438.3814053,438.3825104,438.4100688,438.4100688,438.4100688,439.4295376,700,1,[1.0190757999953348],[1.0190835999965202],P1,1,2025-11-14_11h38.40.125,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0563
0.4,1000,expected,206,8,2,space,1.0084204,None,600,1,[3.0234697999985656],[3.0234837000025436],2,8,32,4,439.4468764,,439.429787,439.4468764,440.4449975,440.4449975,440.4616412,441.462707,space,1.0084204,None,441.4638424,441.8628994,442.1734496,442.1587045,442.1594525,442.1734496,442.1734496,442.1734496,445.1975424,600,1,[3.0234697999985656],[3.0234837000025436],P1,1,2025-11-14_11h38.40.126,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0564
0.4,1000,expected,207,9,2,space,4.9732809,None,400,1,[1.671504999991157],[1.671516899994458],2,9,33,7,445.211574,,445.1981029,445.211574,446.2130998,446.2130998,446.2130998,451.1974146,space,4.9732809,None,451.1994304,451.6128345,451.9411029,451.9110863,451.9122336,451.9411029,451.9411029,451.9411029,453.6131725,400,1,[1.671504999991157],[1.671516899994458],P1,1,2025-11-14_11h38.40.127,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0565
0.1,1000,expected,208,10,2,space,0.4329841,None,300,1,[1.3441620000085095],[1.344173799996497],2,10,34,9,453.6285341,,453.6135169,453.6285341,454.6287166,454.6287166,454.6287166,455.0634224,space,0.4329841,None,455.0644199,455.1629101,455.4691414,455.4578581,455.4585577,455.4691414,455.4691414,455.4691414,456.8137586,300,1,[1.3441620000085095],[1.344173799996497],P1,1,2025-11-14_11h38.40.128,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0566
0.1,400,unexp,209,11,2,space,1.0035295,None,400,1,[1.4456078999937745],[1.4456180999986827],2,11,35,0,456.8283038,,456.8140955,456.8283038,457.8289609,457.8289609,457.8289609,458.8467065,space,1.0035295,None,458.8477101,458.9624463,459.2847975,459.2585244,459.2592766,459.2847975,459.2847975,459.2847975,460.7308229,400,1,[1.4456078999937745],[1.4456180999986827],P1,1,2025-11-14_11h38.40.129,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0567
0.7,1000,expected,210,0,3,space,0.5422981,None,400,1,[0.8489966000051936],[0.8490106999961426],3,0,36,8,460.744939,,460.7311282,460.744939,461.7461377,461.7461377,461.7461377,462.2973064,space,0.5422981,None,462.2992413,463.012753,463.3466119,463.3104086,463.3116321,463.3466119,463.3466119,463.3466119,464.196158,400,1,[0.8489966000051936],[0.8490106999961426],P1,1,2025-11-14_11h38.40.130,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0568
0.1,1000,expected,211,1,3,space,0.6964992,None,200,1,[1.3850786999973934],[1.385091599993757],3,1,37,6,464.2115315,,464.1965479,464.2115315,465.2114749,465.2114749,465.2114749,465.9135938,space,0.6964992,None,465.9146089,466.029096,466.3448737,466.3303461,466.3310761,466.3448737,466.3448737,466.3448737,467.7304393,200,1,[1.3850786999973934],[1.385091599993757],P1,1,2025-11-14_11h38.40.131,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0569
0.1,1000,expected,212,2,3,space,0.4827457,None,400,1,[1.0836666000104742],[1.083676700000069],3,2,38,9,467.7449146,,467.730972,467.7449146,468.7456983,468.7456983,468.7456983,469.2292948,space,0.4827457,None,469.2300775,469.3290687,469.6451635,469.6306177,469.6313765,469.6451635,469.6451635,469.6451635,470.7291257,400,1,[1.0836666000104742],[1.083676700000069],P1,1,2025-11-14_11h38.40.132,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0570
0.7,1000,expected,213,3,3,space,0.3092391,None,300,1,[2.022547400003532],[2.0225557000085246],3,3,39,11,470.7447823,,470.7293859,470.7447823,471.7282396,471.7282396,471.7451888,472.0465615,space,0.3092391,None,472.047611,472.7459975,473.0729625,473.0419736,473.0430992,473.0729625,473.0729625,473.0729625,475.0959353,300,1,[2.022547400003532],[2.0225557000085246],P1,1,2025-11-14_11h38.40.133,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0571
0.1,400,unexp,214,4,3,space,0.469704,None,100,1,[2.3214514999999665],[2.3214642999955686],3,4,40,0,475.1123888,,475.0963196,475.1123888,476.0957864,476.0957864,476.1126896,476.5670178,space,0.469704,None,476.5688234,476.6790738,477.0095975,476.9789574,476.9800882,477.0095975,477.0095975,477.0095975,479.3319746,100,1,[2.3214514999999665],[2.3214642999955686],P1,1,2025-11-14_11h38.40.134,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0572
0.4,400,unexp,215,5,3,space,0.3402289,None,200,1,[1.042199299990898],[1.0422081999859074],3,5,41,1,479.3451089,,479.3323571,479.3451089,480.3451009,480.3451009,480.3451009,480.6958425,space,0.3402289,None,480.6970346,481.0956388,481.419739,481.3911637,481.3925698,481.419739,481.419739,481.419739,482.4623607,200,1,[1.042199299990898],[1.0422081999859074],P1,1,2025-11-14_11h38.40.135,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0573
0.4,1000,expected,216,6,3,space,0.3258726,None,300,1,[1.0235866000002716],[1.0236000000004424],3,6,42,7,482.4784821,,482.462714,482.4784821,483.4625797,483.4625797,483.4791958,483.7968364,space,0.3258726,None,483.7988065,484.212605,484.5394824,484.5109566,484.512149,484.5394824,484.5394824,484.5394824,485.5636,300,1,[1.0235866000002716],[1.0236000000004424],P1,1,2025-11-14_11h38.40.136,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0574
0.7,1000,expected,217,7,3,space,10.5301015,None,100,1,[2.7414776000077836],[2.7414908000064315],3,7,43,5,485.5785911,,485.5638978,485.5785911,486.562633,486.562633,486.5792671,497.0975973,space,10.5301015,None,497.0994226,497.8113005,498.1216918,498.1076596,498.1084156,498.1216918,498.1216918,498.1216918,500.8638417,100,1,[2.7414776000077836],[2.7414908000064315],P1,1,2025-11-14_11h38.40.137,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0575
0.7,400,unexp,218,8,3,space,0.4225524,None,200,1,[1.3672345999948448],[1.3672432000021217],3,8,44,2,500.878112,,500.8643048,500.878112,501.8794367,501.8794367,501.8794367,502.3121782,space,0.4225524,None,502.3131209,503.0124232,503.3280386,503.3118223,503.3127679,503.3280386,503.3280386,503.3280386,504.6955785,200,1,[1.3672345999948448],[1.3672432000021217],P1,1,2025-11-14_11h38.40.138,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0576
0.1,1000,expected,219,9,3,space,0.3798104,None,300,1,[1.2259599000099115],[1.225977200010675],3,9,45,3,504.7115603,,504.6958294,504.7115603,505.6957887,505.6957887,505.7124766,506.0790525,space,0.3798104,None,506.0800422,506.1790796,506.4860557,506.4718117,506.4725949,506.4860557,506.4860557,506.4860557,507.7125894,300,1,[1.2259599000099115],[1.225977200010675],P1,1,2025-11-14_11h38.40.139,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0577
0.4,1000,expected,220,10,3,space,0.3696703,None,400,1,[1.291037499991944],[1.2910487999906763],3,10,46,10,507.7285909,,507.7130262,507.7285909,508.7121166,508.7121166,508.7290927,509.096802,space,0.3696703,None,509.0987838,509.5121191,509.8372269,509.808686,509.8102504,509.8372269,509.8372269,509.8372269,511.1286586,400,1,[1.291037499991944],[1.2910487999906763],P1,1,2025-11-14_11h38.40.140,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0578
0.4,1000,expected,221,11,3,space,0.3871872,None,200,1,[0.9425115000049118],[0.9425211000052514],3,11,47,4,511.1444916,,511.1289306,511.1444916,512.1292849,512.1292849,512.145646,512.5298504,space,0.3871872,None,512.5316417,512.9454419,513.2697496,513.2411638,513.2424007,513.2697496,513.2697496,513.2697496,514.2128337,200,1,[0.9425115000049118],[0.9425211000052514],P1,1,2025-11-14_11h38.40.141,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0579
0.7,1000,expected,222,0,4,space,0.3001639,None,600,1,[1.1998948000109522],[1.1999055000051158],4,0,48,11,514.2277586,,514.2135695,514.2277586,515.2122191,515.2122191,515.2288059,515.5135666,space,0.3001639,None,515.5144836,516.2288982,516.5474164,516.5282111,516.5289143,516.5474164,516.5474164,516.5474164,517.7480714,600,1,[1.1998948000109522],[1.1999055000051158],P1,1,2025-11-14_11h38.40.142,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0580
0.7,1000,expected,223,1,4,space,0.311744,None,500,1,[0.7785841999866534],[0.778593799986993],4,1,49,5,517.7620972,,517.7487365,517.7620972,518.7617025,518.7617025,518.7617025,519.0790307,space,0.311744,None,519.0798381,519.7787071,520.1014413,520.0783832,520.0798595,520.1014413,520.1014413,520.1014413,520.8805167,500,1,[0.7785841999866534],[0.778593799986993],P1,1,2025-11-14_11h38.40.143,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0581
0.1,1000,expected,224,2,4,space,0.3688242,None,300,1,[2.4916728000098374],[2.4916861000092467],4,2,50,3,520.8942523,,520.8808099,520.8942523,521.8956605,521.8956605,521.8956605,522.2801729,space,0.3688242,None,522.2811603,522.3959246,522.7048011,522.6905441,522.6913142,522.7048011,522.7048011,522.7048011,525.1968884,300,1,[2.4916728000098374],[2.4916861000092467],P1,1,2025-11-14_11h38.40.144,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0582
0.7,400,unexp,225,3,4,space,0.3165464,None,700,1,[1.8857191999995848],[1.88572849999764],4,3,51,2,525.2111424,,525.1971809,525.2111424,526.2120881,526.2120881,526.2120881,526.5302888,space,0.3165464,None,526.5320711,527.2457845,527.5757433,527.5486671,527.549854,527.5757433,527.5757433,527.5757433,529.4618609,700,1,[1.8857191999995848],[1.88572849999764],P1,1,2025-11-14_11h38.40.145,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0583
0.1,1000,expected,226,4,4,space,0.4783822,None,500,1,[1.4625537999963854],[1.4625669999950333],4,4,52,9,529.4780759,,529.4621545,529.4780759,530.4624783,530.4624783,530.4789903,530.946856,space,0.4783822,None,530.9487321,531.0619213,531.3839851,531.3576014,531.3587402,531.3839851,531.3839851,531.3839851,532.84702,500,1,[1.4625537999963854],[1.4625669999950333],P1,1,2025-11-14_11h38.40.146,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0584
0.7,1000,expected,227,5,4,space,0.3278821,None,400,1,[1.8214293999917572],[1.8214383000013186],4,5,53,8,532.8613185,,532.8473788,532.8613185,533.8631132,533.8631132,533.8631132,534.1956371,space,0.3278821,None,534.196358,534.8954916,535.2069227,535.1920159,535.1927933,535.2069227,535.2069227,535.2069227,537.0287114,400,1,[1.8214293999917572],[1.8214383000013186],P1,1,2025-11-14_11h38.40.147,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0585
0.4,400,unexp,228,6,4,space,2.2417743,None,500,1,[3.1257889999978943],[3.125801700007287],4,6,54,1,537.0456141,,537.0290074,537.0456141,538.0288384,538.0288384,538.0453989,540.2796941,space,2.2417743,None,540.2807103,540.695689,541.0196518,540.9920307,540.9932605,541.0196518,541.0196518,541.0196518,544.1458726,500,1,[3.1257889999978943],[3.125801700007287],P1,1,2025-11-14_11h38.40.148,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0586
0.1,1000,expected,229,7,4,space,64.6905087,None,100,1,[2.5192614999978105],[2.5192756000033114],4,7,55,6,544.1613128,,544.1461836,544.1613128,545.1451832,545.1451832,545.1613058,609.8413487,space,64.6905087,None,609.8431533,609.956269,610.2873799,610.2598385,610.2609637,610.2873799,610.2873799,610.2873799,612.8071458,100,1,[2.5192614999978105],[2.5192756000033114],P1,1,2025-11-14_11h38.40.149,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0587
0.1,400,unexp,230,8,4,space,1.6298654,None,100,1,[1.3090092000056757],[1.3090214999974705],4,8,56,0,612.8223072,,612.8075168,612.8223072,613.8220134,613.8220134,613.8220134,615.457288,space,1.6298654,None,615.458271,615.5726687,615.8826492,615.8684498,615.8692294,615.8826492,615.8826492,615.8826492,617.1921126,100,1,[1.3090092000056757],[1.3090214999974705],P1,1,2025-11-14_11h38.40.150,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0588
0.4,1000,expected,231,9,4,space,8.557532,None,300,1,[1.5160527999978513],[1.5160653999919305],4,9,57,4,617.2054677,,617.1924963,617.2054677,618.2061409,618.2061409,618.2061409,626.7742961,space,8.557532,None,626.7752996,627.1900741,627.5066716,627.4921207,627.4929073,627.5066716,627.5066716,627.5066716,629.0231282,300,1,[1.5160527999978513],[1.5160653999919305],P1,1,2025-11-14_11h38.40.151,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0589
0.4,1000,expected,232,10,4,space,1.6337582,None,300,1,[1.1276725999923656],[1.127684599996428],4,10,58,7,629.0388022,,629.0233792,629.0388022,630.0226427,630.0226427,630.0399122,631.6727005,space,1.6337582,None,631.6738208,632.0731277,632.3974394,632.370322,632.3716297,632.3974394,632.3974394,632.3974394,633.5256707,300,1,[1.1276725999923656],[1.127684599996428],P1,1,2025-11-14_11h38.40.152,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0590
0.4,1000,expected,233,11,4,space,0.7324636,None,300,1,[1.4744041000085417],[1.4744138000096427],4,11,59,10,633.5384714,,633.5266837,633.5384714,634.5394332,634.5394332,634.5394332,635.273753,space,0.7324636,None,635.2756198,635.6731236,635.999083,635.9703289,635.9715949,635.999083,635.999083,635.999083,637.4739078,300,1,[1.4744041000085417],[1.4744138000096427],P1,1,2025-11-14_11h38.40.153,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0591
0.1,1000,expected,234,0,5,space,6.8049382,None,200,1,[1.9584966000111308],[1.9585082000121474],5,0,60,3,637.4887607,,637.474276,637.4887607,638.4895348,638.4895348,638.4895348,645.3074823,space,6.8049382,None,645.3092769,645.4227323,645.7495232,645.7204936,645.7216888,645.7495232,645.7495232,645.7495232,647.7091484,200,1,[1.9584966000111308],[1.9585082000121474],P1,1,2025-11-14_11h38.40.154,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0592
0.1,1000,expected,235,1,5,space,0.5025765,None,100,1,[2.82250940000813],[2.8225216999999247],5,1,61,6,647.7218687,,647.7095702,647.7218687,648.7225222,648.7225222,648.7225222,649.2262052,space,0.5025765,None,649.2285026,649.3390332,649.652701,649.6381864,649.6389541,649.652701,649.652701,649.652701,652.4756376,100,1,[2.82250940000813],[2.8225216999999247],P1,1,2025-11-14_11h38.40.155,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0593
0.7,1000,expected,236,2,5,space,0.9643964,None,500,1,[1.1080829999991693],[1.1080979000107618],5,2,62,8,652.4882679,,652.4759325,652.4882679,653.4902678,653.4902678,653.4902678,654.457661,space,0.9643964,None,654.4594419,655.1724615,655.4986113,655.4703231,655.4715957,655.4986113,655.4986113,655.4986113,656.6072653,500,1,[1.1080829999991693],[1.1080979000107618],P1,1,2025-11-14_11h38.40.156,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0594
0.1,400,unexp,237,3,5,space,0.4727609,None,600,1,[1.52799239999149],[1.528006499996991],5,3,63,0,656.6222349,,656.6086071,656.6222349,657.6226166,657.6226166,657.6226166,658.1063573,space,0.4727609,None,658.1074337,658.2219932,658.5336733,658.5184207,658.5191461,658.5336733,658.5336733,658.5336733,660.0622414,600,1,[1.52799239999149],[1.528006499996991],P1,1,2025-11-14_11h38.40.157,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0595
0.4,1000,expected,238,4,5,space,0.4591298,None,400,1,[1.870061000008718],[1.8700727999967057],5,4,64,4,660.0718017,,660.0627626,660.0718017,661.0730098,661.0730098,661.0730098,661.540164,space,0.4591298,None,661.541122,661.9556874,662.2871694,662.2603208,662.261507,662.2871694,662.2871694,662.2871694,664.1579774,400,1,[1.870061000008718],[1.8700727999967057],P1,1,2025-11-14_11h38.40.158,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0596
0.7,400,unexp,239,5,5,space,4.6427436,None,300,1,[2.4382263000006787],[2.4382457000028808],5,5,65,2,664.1714833,,664.1584091,664.1714833,665.1718282,665.1718282,665.1718282,669.8234701,space,4.6427436,None,669.8245145,670.5393825,670.8525066,670.8383339,670.839072,670.8525066,670.8525066,670.8525066,673.2913678,300,1,[2.4382263000006787],[2.4382457000028808],P1,1,2025-11-14_11h38.40.159,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0597
0.4,400,unexp,240,6,5,space,0.9760097,None,400,1,[3.4205262000032235],[3.420538899998064],5,6,66,1,673.3050219,,673.2918618,673.3050219,674.3049234,674.3049234,674.3049234,675.2901814,space,0.9760097,None,675.2911598,675.6898043,676.0038665,675.9885482,675.9892813,676.0038665,676.0038665,676.0038665,679.4249066,400,1,[3.4205262000032235],[3.420538899998064],P1,1,2025-11-14_11h38.40.160,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0598
0.1,1000,expected,241,7,5,space,1.3824865,None,400,1,[2.249291699990863],[2.249306300000171],5,7,67,9,679.4380724,,679.4253637,679.4380724,680.438706,680.438706,680.438706,681.8234305,space,1.3824865,None,681.825169,681.9237442,682.2401832,682.22259,682.2230764,682.2401832,682.2401832,682.2401832,684.4898422,400,1,[2.249291699990863],[2.249306300000171],P1,1,2025-11-14_11h38.40.161,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0599
0.7,1000,expected,242,8,5,space,0.7752551,None,500,1,[2.1002999000047566],[2.1003105999989202],5,8,68,11,684.5062166,,684.4901086,684.5062166,685.4887983,685.4887983,685.5057381,686.2727873,space,0.7752551,None,686.2738009,686.9722172,687.2942958,687.2711954,687.2723279,687.2942958,687.2942958,687.2942958,689.3950736,500,1,[2.1002999000047566],[2.1003105999989202],P1,1,2025-11-14_11h38.40.162,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0600
0.4,1000,expected,243,9,5,space,6.1265253,None,300,1,[4.739006899995729],[4.739021200002753],5,9,69,7,689.4046056,,689.3954599,689.4046056,690.4053656,690.4053656,690.4053656,696.5401378,space,6.1265253,None,696.5419107,696.9395502,697.2682553,697.2404603,697.2415517,697.2682553,697.2682553,697.2682553,702.0078072,300,1,[4.739006899995729],[4.739021200002753],P1,1,2025-11-14_11h38.40.163,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0601
0.7,1000,expected,244,10,5,space,4.8198947,None,600,1,[1.8548070999968331],[1.8548265999997966],5,10,70,5,702.0218354,,702.0082507,702.0218354,703.0221792,703.0221792,703.0221792,707.8575262,space,4.8198947,None,707.8592011,708.572178,708.9005878,708.8734943,708.8746674,708.9005878,708.9005878,708.9005878,710.7561449,600,1,[1.8548070999968331],[1.8548265999997966],P1,1,2025-11-14_11h38.40.164,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0602
0.4,1000,expected,245,11,5,space,3.1823241,None,500,1,[4.2921536000067135],[4.292165400009253],5,11,71,10,710.7718276,,710.7566691,710.7718276,711.7725743,711.7725743,711.7725743,714.9573334,space,3.1823241,None,714.9587146,715.3722364,715.7006111,715.6716109,715.6727783,715.7006111,715.7006111,715.7006111,719.9933841,500,1,[4.2921536000067135],[4.292165400009253],P1,1,2025-11-14_11h38.40.165,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0603
0.4,1000,expected,246,0,6,space,0.8085875,None,600,1,[5.653911200002767],[5.653925899998285],6,0,72,10,720.0044799,,719.9937253,720.0044799,721.0058385,721.0058385,721.0058385,721.8226837,space,0.8085875,None,721.8236497,722.2223487,722.538149,722.5213286,722.5219169,722.538149,722.538149,722.538149,728.1925152,600,1,[5.653911200002767],[5.653925899998285],P1,1,2025-11-14_11h38.40.166,Intentional Binding PSY310 Bhumika Bajaj AU2320057,,2025.1.1,59.98778648,2025-11-14 13h03.41.428781 +0604
